Unnamed: 0,Date,Adj Close,Close,High,Low,Open,Volume
292,2022-09-16,2662.42919921875,3008.699951171875,3094.35009765625,3000.0,3076.0,5322221
293,2022-09-19,2680.21630859375,3028.800048828125,3042.0,2987.800048828125,3036.0,2072220
294,2022-09-20,2690.392333984375,3040.300048828125,3079.949951171875,3030.0,3050.0,1544295
295,2022-09-21,2655.792724609375,3001.199951171875,3041.39990234375,2998.14990234375,3028.0,2253818
296,2022-09-22,2661.279296875,3007.39990234375,3029.949951171875,2979.300048828125,2990.0,2017983
297,2022-09-23,2638.846923828125,2982.050048828125,3022.5,2979.0,3004.0,2652374
298,2022-09-26,2649.775390625,2994.39990234375,3025.85009765625,2926.10009765625,2959.85009765625,2925489
299,2022-09-27,2670.172119140625,3017.449951171875,3025.0,2976.0,3009.39990234375,2227447
300,2022-09-28,2686.27783203125,3035.64990234375,3049.949951171875,2980.0,2980.0,2739767
301,2022-09-29,2652.341796875,2997.300048828125,3055.85009765625,2990.0,3054.0,2493902
302,2022-09-30,2658.757568359375,3004.550048828125,3019.699951171875,2950.10009765625,2990.85009765625,2817353
303,2022-10-03,2641.41259765625,2984.949951171875,3020.699951171875,2974.0,2995.0,1763331
304,2022-10-04,2735.390380859375,3091.14990234375,3098.0,3023.0,3029.949951171875,2145875
305,2022-10-06,2744.94775390625,3101.949951171875,3124.0,3092.449951171875,3111.0,1790816
306,2022-10-07,2712.161376953125,3064.89990234375,3105.0,3058.10009765625,3097.39990234375,1939879
307,2022-10-10,2759.636474609375,3118.550048828125,3127.0,3005.0,3010.0,3064063
308,2022-10-11,2716.276123046875,3069.550048828125,3145.0,3053.35009765625,3100.0,4730645
309,2022-10-12,2743.8857421875,3100.75,3109.89990234375,3062.050048828125,3084.89990234375,1665247
310,2022-10-13,2746.142333984375,3103.300048828125,3110.0,3052.35009765625,3100.75,2054781
311,2022-10-14,2742.469970703125,3099.14990234375,3150.0,3071.0,3145.0,2245977
312,2022-10-17,2760.74658203125,3111.75,3128.39990234375,3071.449951171875,3072.64990234375,1517005
313,2022-10-18,2789.979248046875,3144.699951171875,3155.35009765625,3128.550048828125,3150.0,1793722
314,2022-10-19,2769.70703125,3121.85009765625,3159.0,3112.0,3159.0,1194289
315,2022-10-20,2801.158203125,3157.300048828125,3160.0,3105.0,3105.0,1587601
316,2022-10-21,2783.502197265625,3137.39990234375,3160.39990234375,3127.0,3157.800048828125,1021913
317,2022-10-24,2805.061767578125,3161.699951171875,3178.0,3155.0,3170.10009765625,260949
318,2022-10-25,2805.41650390625,3162.10009765625,3184.25,3151.14990234375,3180.5,2069643
319,2022-10-27,2801.246826171875,3157.39990234375,3174.0,3134.35009765625,3160.699951171875,2438421
320,2022-10-28,2806.4365234375,3163.25,3178.5,3145.0,3150.0,1355739
321,2022-10-31,2832.964111328125,3193.14990234375,3199.0,3177.800048828125,3199.0,1919414
322,2022-11-01,2892.007568359375,3259.699951171875,3262.60009765625,3203.449951171875,3214.5,2991060
323,2022-11-02,2876.0380859375,3241.699951171875,3270.0,3222.050048828125,3270.0,1405955
324,2022-11-03,2845.0302734375,3206.75,3228.050048828125,3195.0,3228.050048828125,1422652
325,2022-11-04,2854.478515625,3217.39990234375,3220.050048828125,3166.14990234375,3217.0,1464013
326,2022-11-07,2868.9404296875,3233.699951171875,3242.800048828125,3195.10009765625,3229.0,1474498
327,2022-11-09,2853.28125,3216.050048828125,3249.800048828125,3201.64990234375,3249.800048828125,1162267
328,2022-11-10,2844.053955078125,3205.64990234375,3225.0,3170.0,3170.0,1573092
329,2022-11-11,2941.912109375,3315.949951171875,3341.60009765625,3255.050048828125,3269.60009765625,3265394
330,2022-11-14,2959.257080078125,3335.5,3349.0,3309.0,3324.0,1342074
331,2022-11-15,2956.683837890625,3332.60009765625,3339.949951171875,3292.0,3321.0,1400708
332,2022-11-16,2976.8681640625,3355.35009765625,3367.89990234375,3321.449951171875,3338.89990234375,1748235
333,2022-11-17,2971.234130859375,3349.0,3360.0,3317.75,3340.0,1417986
334,2022-11-18,2966.310546875,3343.449951171875,3362.75,3321.0,3350.0,1164540
335,2022-11-21,2913.123046875,3283.5,3333.699951171875,3273.0,3322.5,1304194
336,2022-11-22,2941.025390625,3314.949951171875,3318.949951171875,3255.25,3280.0,1149739
337,2022-11-23,2935.12548828125,3308.300048828125,3330.0,3291.0,3330.0,1150011
338,2022-11-24,2998.870361328125,3380.14990234375,3392.949951171875,3308.300048828125,3316.25,1296591
339,2022-11-25,3007.298828125,3389.64990234375,3403.35009765625,3348.0,3383.0,1588981
340,2022-11-28,3012.267578125,3395.25,3417.0,3365.550048828125,3366.0,2195437
341,2022-11-29,3014.130615234375,3397.35009765625,3429.0,3383.0,3383.0,1576028
342,2022-11-30,3008.31884765625,3390.800048828125,3414.89990234375,3375.0,3383.0,3410702
343,2022-12-01,3083.598388671875,3475.64990234375,3480.0,3420.0,3425.0,2180856
344,2022-12-02,3051.215087890625,3439.14990234375,3468.89990234375,3413.0,3458.10009765625,2411749
345,2022-12-05,3039.459716796875,3425.89990234375,3439.14990234375,3407.0,3433.0,1475065
346,2022-12-06,3003.484130859375,3385.35009765625,3407.949951171875,3368.0,3400.050048828125,1166999
347,2022-12-07,2999.27001953125,3380.60009765625,3393.699951171875,3354.0,3368.300048828125,1167505
348,2022-12-08,2972.609375,3350.550048828125,3380.60009765625,3339.449951171875,3360.0,1285619
349,2022-12-09,2921.329345703125,3292.75,3374.10009765625,3276.35009765625,3374.10009765625,1797896
350,2022-12-12,2915.739990234375,3286.449951171875,3296.0,3236.10009765625,3255.5,1527610
351,2022-12-13,2956.2412109375,3332.10009765625,3336.449951171875,3267.800048828125,3277.199951171875,1378016
352,2022-12-14,2985.739990234375,3365.35009765625,3377.0,3340.89990234375,3348.800048828125,1213311
353,2022-12-15,2932.2861328125,3305.10009765625,3364.75,3298.949951171875,3358.800048828125,1415694
354,2022-12-16,2874.751220703125,3240.25,3292.0,3225.199951171875,3275.0,2703680
355,2022-12-19,2840.8603515625,3202.050048828125,3245.5,3194.5,3227.0,2120965
356,2022-12-20,2878.034423828125,3243.949951171875,3249.0,3163.64990234375,3198.89990234375,1529971
357,2022-12-21,2899.859130859375,3268.550048828125,3283.050048828125,3240.0,3249.0,1432566
358,2022-12-22,2892.007568359375,3259.699951171875,3294.0,3245.10009765625,3294.0,1384101
359,2022-12-23,2864.193359375,3228.35009765625,3266.85009765625,3217.0,3217.0,1360281
360,2022-12-26,2885.974853515625,3252.89990234375,3272.0,3225.050048828125,3228.35009765625,870157
361,2022-12-27,2891.830078125,3259.5,3273.800048828125,3231.5,3269.199951171875,835883
362,2022-12-28,2889.70068359375,3257.10009765625,3266.10009765625,3226.0,3249.800048828125,910795
363,2022-12-29,2900.03662109375,3268.75,3271.5,3228.0,3231.10009765625,1037927
364,2022-12-30,2889.345703125,3256.699951171875,3299.0,3246.199951171875,3286.050048828125,1163131
365,2023-01-02,2893.560302734375,3261.449951171875,3266.85009765625,3235.199951171875,3261.0,709547
366,2023-01-03,2937.83154296875,3311.35009765625,3320.0,3245.300048828125,3252.0,1245178
367,2023-01-04,2940.759033203125,3314.64990234375,3327.35009765625,3286.199951171875,3306.699951171875,1231668
368,2023-01-05,2937.609375,3311.10009765625,3337.300048828125,3281.949951171875,3330.199951171875,1826057
369,2023-01-06,2849.2880859375,3211.550048828125,3301.550048828125,3200.0,3300.0,2488376
370,2023-01-09,2945.4609375,3319.949951171875,3327.0,3221.14990234375,3229.0,2885060
371,2023-01-10,2915.695556640625,3286.39990234375,3298.0,3230.10009765625,3285.0,3864655
372,2023-01-11,2953.22412109375,3328.699951171875,3349.5,3271.14990234375,3290.10009765625,2720512
373,2023-01-12,2958.237060546875,3334.35009765625,3350.0,3315.550048828125,3329.0,2250391
374,2023-01-13,2993.902587890625,3374.550048828125,3379.0,3305.0,3342.89990234375,1742837
375,2023-01-16,3025.206787109375,3334.050048828125,3353.0,3298.050048828125,3317.0,1843607
376,2023-01-17,3065.4482421875,3378.39990234375,3381.800048828125,3321.0,3330.0,1688475
377,2023-01-18,3075.973876953125,3390.0,3408.949951171875,3372.25,3380.0,2421189
378,2023-01-19,3060.638916015625,3373.10009765625,3387.0,3361.0,3380.0,1585044
379,2023-01-20,3051.565673828125,3363.10009765625,3394.64990234375,3355.60009765625,3365.0,1529349
380,2023-01-23,3098.566650390625,3414.89990234375,3419.0,3355.60009765625,3388.0,1067916
381,2023-01-24,3117.98486328125,3436.300048828125,3451.949951171875,3417.300048828125,3425.0,1387863
382,2023-01-25,3112.0419921875,3429.75,3435.0,3405.0,3425.300048828125,874110
383,2023-01-27,3095.073486328125,3411.050048828125,3446.0,3382.300048828125,3426.0,1785879
384,2023-01-30,3115.579833984375,3433.64990234375,3458.449951171875,3385.550048828125,3420.0,1953798
385,2023-01-31,3047.57275390625,3358.699951171875,3449.0,3351.0,3449.0,2820375
386,2023-02-01,3092.624267578125,3408.35009765625,3419.0,3355.0,3363.0,2205161
387,2023-02-02,3139.8525390625,3460.39990234375,3469.0,3420.10009765625,3427.0,1813847
388,2023-02-03,3159.723388671875,3482.300048828125,3504.0,3452.89990234375,3504.0,1804469
389,2023-02-06,3139.444091796875,3459.949951171875,3473.14990234375,3436.85009765625,3473.14990234375,1138714
390,2023-02-07,3150.876953125,3472.550048828125,3493.0,3461.39990234375,3468.89990234375,1455647
391,2023-02-08,3194.02197265625,3520.10009765625,3539.89990234375,3478.050048828125,3478.050048828125,1986946
392,2023-02-09,3212.85009765625,3540.85009765625,3547.60009765625,3505.300048828125,3515.0,1655427
393,2023-02-10,3209.85546875,3537.550048828125,3542.35009765625,3508.14990234375,3520.0,1187821
394,2023-02-13,3159.814208984375,3482.39990234375,3549.0,3473.39990234375,3549.0,1087939
395,2023-02-14,3175.874755859375,3500.10009765625,3524.85009765625,3495.0,3505.0,1579818
396,2023-02-15,3194.52099609375,3520.64990234375,3526.0,3460.14990234375,3487.0,1429449
397,2023-02-16,3228.45703125,3558.050048828125,3575.0,3527.0,3527.199951171875,1618931
398,2023-02-17,3176.827392578125,3501.14990234375,3538.89990234375,3490.0,3526.14990234375,1061369
399,2023-02-20,3164.260986328125,3487.300048828125,3522.0,3475.050048828125,3502.0,1296082
400,2023-02-21,3131.322998046875,3451.0,3508.89990234375,3444.75,3494.0,1139541
401,2023-02-22,3086.453857421875,3401.550048828125,3447.0,3395.0,3414.949951171875,1218430
402,2023-02-23,3097.569091796875,3413.800048828125,3452.39990234375,3408.0,3421.0,1441570
403,2023-02-24,3085.4560546875,3400.449951171875,3433.949951171875,3382.300048828125,3422.5,977592
404,2023-02-27,3023.21044921875,3331.85009765625,3390.0,3316.0,3390.0,1128022
405,2023-02-28,3005.970703125,3312.85009765625,3392.0,3299.89990234375,3328.5,4116217
406,2023-03-01,3072.072021484375,3385.699951171875,3389.0,3315.0,3323.0,1669307
407,2023-03-02,3013.773681640625,3321.449951171875,3369.89990234375,3318.0,3361.0,1556538
408,2023-03-03,3032.555908203125,3342.14990234375,3358.0,3331.10009765625,3354.0,1043190
409,2023-03-06,3059.50537109375,3371.85009765625,3404.949951171875,3359.0,3361.89990234375,1334132
410,2023-03-08,3076.33642578125,3390.39990234375,3396.0,3330.85009765625,3364.0,1844590
411,2023-03-09,3027.74755859375,3336.85009765625,3385.0,3330.85009765625,3385.0,1648500
412,2023-03-10,3022.43896484375,3331.0,3337.25,3290.0,3312.89990234375,1024404
413,2023-03-13,2977.932861328125,3281.949951171875,3369.800048828125,3272.0,3333.0,1901233
414,2023-03-14,2917.13916015625,3214.949951171875,3304.39990234375,3209.39990234375,3280.0,2670334
415,2023-03-15,2902.575927734375,3198.89990234375,3260.35009765625,3192.0,3250.0,1780522
416,2023-03-16,2889.9638671875,3185.0,3219.800048828125,3172.0,3208.0,1901060
417,2023-03-17,2884.791748046875,3179.300048828125,3221.39990234375,3144.0,3150.5,6739966
418,2023-03-20,2852.1259765625,3143.300048828125,3169.64990234375,3095.050048828125,3169.64990234375,2289468
419,2023-03-21,2818.37255859375,3106.10009765625,3156.75,3097.449951171875,3143.300048828125,1815297
420,2023-03-22,2840.7841796875,3130.800048828125,3143.5,3106.10009765625,3130.050048828125,1123939
421,2023-03-23,2835.203857421875,3124.64990234375,3146.35009765625,3101.0,3114.89990234375,1372218
422,2023-03-24,2831.43798828125,3120.5,3170.0,3106.0,3148.89990234375,1329577
423,2023-03-27,2833.07177734375,3122.300048828125,3152.75,3106.0,3135.0,1524217
424,2023-03-28,2827.2646484375,3115.89990234375,3149.550048828125,3110.14990234375,3127.0,1303530
425,2023-03-29,2848.134033203125,3138.89990234375,3150.0,3104.10009765625,3129.0,1740616
426,2023-03-31,2908.927490234375,3205.89990234375,3213.0,3152.0,3189.949951171875,2382581
427,2023-04-03,2903.573974609375,3200.0,3224.949951171875,3173.75,3224.949951171875,1521830
428,2023-04-05,2939.6875,3239.800048828125,3264.35009765625,3185.5,3185.5,2655065
429,2023-04-06,2922.3564453125,3220.699951171875,3257.35009765625,3215.0,3225.0,1703464
430,2023-04-10,2961.10107421875,3263.39990234375,3272.0,3215.0,3220.0,2203187
431,2023-04-11,2916.095703125,3213.800048828125,3272.949951171875,3192.14990234375,3264.0,2348779
432,2023-04-12,2941.365478515625,3241.64990234375,3260.949951171875,3199.0,3227.949951171875,2417727
433,2023-04-13,2893.45654296875,3188.85009765625,3230.0,3180.0,3210.0,4174070
434,2023-04-17,2848.678466796875,3139.5,3163.39990234375,3070.25,3134.10009765625,5505048
435,2023-04-18,2840.73876953125,3130.75,3156.85009765625,3110.60009765625,3154.949951171875,2617302
436,2023-04-19,2803.401123046875,3089.60009765625,3140.0,3071.5,3130.75,3298034
437,2023-04-20,2817.19287109375,3104.800048828125,3113.0,3078.0,3090.0,2419999
438,2023-04-21,2868.051025390625,3160.85009765625,3164.449951171875,3100.800048828125,3110.0,1929184
439,2023-04-24,2880.7080078125,3174.800048828125,3180.949951171875,3126.14990234375,3151.10009765625,1640676
440,2023-04-25,2881.796875,3176.0,3191.199951171875,3147.5,3183.0,2024090
441,2023-04-26,2901.895263671875,3198.14990234375,3208.39990234375,3181.0,3181.0,2000029
442,2023-04-27,2892.64013671875,3187.949951171875,3199.199951171875,3170.64990234375,3185.0,2434446
443,2023-04-28,2921.041015625,3219.25,3227.25,3196.25,3200.39990234375,2931312
444,2023-05-02,2921.1767578125,3219.39990234375,3235.0,3210.0,3235.0,2321159
445,2023-05-03,2885.336181640625,3179.89990234375,3216.0,3173.14990234375,3216.0,2468285
446,2023-05-04,2922.3564453125,3220.699951171875,3224.449951171875,3178.0,3180.14990234375,1953253
447,2023-05-05,2931.43017578125,3230.699951171875,3244.0,3210.050048828125,3220.0,1710027
448,2023-05-08,2949.48681640625,3250.60009765625,3254.85009765625,3231.300048828125,3245.0,928235
449,2023-05-09,2979.112548828125,3283.25,3298.0,3246.0,3252.60009765625,1107375
450,2023-05-10,2982.333251953125,3286.800048828125,3306.5,3266.050048828125,3290.0,1559987
451,2023-05-11,2978.114013671875,3282.14990234375,3309.699951171875,3272.0,3309.0,1719623
452,2023-05-12,2970.991455078125,3274.300048828125,3290.0,3260.0,3279.14990234375,1027479
453,2023-05-15,2953.524658203125,3255.050048828125,3292.0,3248.35009765625,3284.0,1150390
454,2023-05-16,2956.337646484375,3258.14990234375,3285.0,3250.449951171875,3256.199951171875,986306
455,2023-05-17,2911.4677734375,3208.699951171875,3280.0,3198.25,3255.949951171875,1588815
456,2023-05-18,2903.43798828125,3199.85009765625,3228.949951171875,3195.0,3225.949951171875,1369364
457,2023-05-19,2924.30810546875,3222.85009765625,3234.5,3203.050048828125,3210.0,1152449
458,2023-05-22,2993.131103515625,3298.699951171875,3308.449951171875,3217.050048828125,3230.0,1333243
459,2023-05-23,2991.6337890625,3297.050048828125,3327.949951171875,3290.10009765625,3306.0,1687418
460,2023-05-24,2997.350830078125,3303.35009765625,3317.199951171875,3276.0,3276.0,1016555
461,2023-05-25,2988.412841796875,3293.5,3306.0,3267.10009765625,3294.0,1374917
462,2023-05-26,3020.533447265625,3328.89990234375,3338.64990234375,3291.0,3293.5,1791115
463,2023-05-29,3012.77587890625,3320.35009765625,3372.0,3312.0,3360.800048828125,1210372
464,2023-05-30,3009.010498046875,3316.199951171875,3326.949951171875,3301.35009765625,3315.0,1344224
465,2023-05-31,2984.78369140625,3289.5,3327.699951171875,3265.14990234375,3309.0,5815424
466,2023-06-01,3016.087646484375,3324.0,3340.0,3297.5,3314.0,1177314
467,2023-06-02,2999.392333984375,3305.60009765625,3335.89990234375,3297.449951171875,3326.25,2030661
468,2023-06-05,2984.238525390625,3288.89990234375,3327.0,3285.050048828125,3315.0,1861468
469,2023-06-06,2932.8818359375,3232.300048828125,3288.85009765625,3220.60009765625,3280.0,2022849
470,2023-06-07,2971.5361328125,3274.89990234375,3278.85009765625,3241.0,3253.0,1567196
471,2023-06-08,2936.6474609375,3236.449951171875,3270.0,3233.0,3261.0,1759366
472,2023-06-09,2912.012939453125,3209.300048828125,3250.0,3205.35009765625,3245.0,1775689
473,2023-06-12,2946.129150390625,3246.89990234375,3254.39990234375,3211.0,3215.0,2324605
474,2023-06-13,2943.225830078125,3243.699951171875,3265.0,3239.0,3260.0,1371928
475,2023-06-14,2949.89453125,3251.050048828125,3255.85009765625,3225.85009765625,3243.699951171875,1658544
476,2023-06-15,2940.068359375,3216.300048828125,3247.449951171875,3210.0,3245.300048828125,2273810
477,2023-06-16,2902.223876953125,3174.89990234375,3199.39990234375,3156.0,3197.0,4156189
478,2023-06-19,2934.67529296875,3210.39990234375,3214.89990234375,3175.0,3190.0,1468186
479,2023-06-20,2950.489013671875,3227.699951171875,3232.5,3201.050048828125,3214.0,1528452
480,2023-06-21,2978.369384765625,3258.199951171875,3261.39990234375,3223.949951171875,3250.0,1645987
481,2023-06-22,2960.361572265625,3238.5,3267.64990234375,3230.10009765625,3260.0,1529603
482,2023-06-23,2940.1142578125,3216.35009765625,3249.39990234375,3209.14990234375,3237.300048828125,1119505
483,2023-06-26,2915.707275390625,3189.64990234375,3213.89990234375,3173.0,3205.0,1978803
484,2023-06-27,2922.74609375,3197.35009765625,3209.64990234375,3182.300048828125,3202.0,863542
485,2023-06-28,2939.29150390625,3215.449951171875,3230.949951171875,3193.39990234375,3208.0,1575872
486,2023-06-30,3018.63623046875,3302.25,3310.0,3214.10009765625,3220.0,2672406
487,2023-07-03,2991.2587890625,3272.300048828125,3318.800048828125,3268.75,3314.300048828125,1687264
488,2023-07-04,3024.669677734375,3308.85009765625,3315.0,3277.300048828125,3290.0,1656681
489,2023-07-05,3034.816162109375,3319.949951171875,3329.0,3305.0,3320.0,1453008
490,2023-07-06,3037.512451171875,3322.89990234375,3328.449951171875,3302.0,3306.550048828125,1848238
491,2023-07-07,3043.317626953125,3329.25,3356.89990234375,3302.0,3302.0,1789326
492,2023-07-10,2990.938720703125,3271.949951171875,3324.75,3265.199951171875,3324.75,1407431
493,2023-07-11,2991.35009765625,3272.39990234375,3295.0,3260.800048828125,3295.0,1110172
494,2023-07-12,2979.923583984375,3259.89990234375,3289.14990234375,3250.10009765625,3280.949951171875,1515240
495,2023-07-13,3053.647705078125,3340.550048828125,3367.449951171875,3272.75,3284.0,4585146
496,2023-07-14,3212.794677734375,3514.64990234375,3524.85009765625,3352.0,3365.0,6306101
497,2023-07-17,3191.815673828125,3491.699951171875,3549.89990234375,3477.050048828125,3510.0,2743228
498,2023-07-18,3196.5234375,3496.85009765625,3524.0,3465.0,3476.0,2600090
499,2023-07-19,3172.02490234375,3470.050048828125,3516.85009765625,3445.64990234375,3500.0,2405370
500,2023-07-20,3174.087158203125,3463.300048828125,3478.89990234375,3436.050048828125,3453.10009765625,1715404
501,2023-07-21,3087.02001953125,3368.300048828125,3434.89990234375,3359.050048828125,3404.050048828125,3770223
502,2023-07-24,3111.261474609375,3394.75,3413.449951171875,3372.10009765625,3381.0,1680132
503,2023-07-25,3115.29443359375,3399.14990234375,3406.800048828125,3380.199951171875,3397.5,1272980
504,2023-07-26,3105.350341796875,3388.300048828125,3420.85009765625,3385.0,3400.35009765625,1066803
505,2023-07-27,3113.232177734375,3396.89990234375,3411.64990234375,3385.050048828125,3394.949951171875,1701769
506,2023-07-28,3075.19775390625,3355.39990234375,3393.699951171875,3331.0,3385.0,2599831
507,2023-07-31,3135.732421875,3421.449951171875,3426.64990234375,3360.89990234375,3364.39990234375,2743678
508,2023-08-01,3163.776611328125,3452.050048828125,3460.0,3415.0,3415.0,1956167
509,2023-08-02,3153.32861328125,3440.64990234375,3446.39990234375,3413.60009765625,3434.949951171875,1914899
510,2023-08-03,3116.02734375,3399.949951171875,3433.25,3368.0,3420.0,2026351
511,2023-08-04,3155.986572265625,3443.550048828125,3471.0,3401.25,3401.25,2248493
512,2023-08-07,3193.104736328125,3484.050048828125,3488.0,3441.25,3453.949951171875,1853889
513,2023-08-08,3180.77783203125,3470.60009765625,3489.949951171875,3456.60009765625,3484.050048828125,1634225
514,2023-08-09,3173.3544921875,3462.5,3467.0,3425.050048828125,3464.89990234375,1794589
515,2023-08-10,3154.657470703125,3442.10009765625,3464.89990234375,3430.050048828125,3450.0,1096701
516,2023-08-11,3160.798095703125,3448.800048828125,3466.64990234375,3414.0,3438.10009765625,1679974
517,2023-08-14,3161.7607421875,3449.85009765625,3455.0,3411.0,3440.699951171875,1190425
518,2023-08-16,3169.59619140625,3458.39990234375,3466.0,3435.199951171875,3450.0,1328445
519,2023-08-17,3148.837646484375,3435.75,3460.800048828125,3413.199951171875,3455.0,1843241
520,2023-08-18,3085.92041015625,3367.10009765625,3410.0,3356.5,3410.0,2526749
521,2023-08-21,3117.58544921875,3401.64990234375,3409.75,3372.0,3375.0,1375579
522,2023-08-22,3099.713623046875,3382.14990234375,3411.0,3365.050048828125,3400.0,1222012
523,2023-08-23,3114.46923828125,3398.25,3402.0,3376.0,3388.0,1330046
524,2023-08-24,3104.845947265625,3387.75,3413.050048828125,3378.10009765625,3408.0,1152881
525,2023-08-25,3098.9345703125,3381.300048828125,3385.800048828125,3350.25,3375.0,1158046
526,2023-08-28,3093.6650390625,3375.550048828125,3394.0,3360.10009765625,3394.0,1037485
527,2023-08-29,3094.214599609375,3376.14990234375,3389.550048828125,3365.0,3381.050048828125,944517
528,2023-08-30,3107.77880859375,3390.949951171875,3408.10009765625,3383.050048828125,3398.0,1188200
529,2023-08-31,3076.481201171875,3356.800048828125,3417.39990234375,3343.64990234375,3401.0,3417652
530,2023-09-01,3097.009765625,3379.199951171875,3389.0,3356.800048828125,3366.0,1277950
531,2023-09-04,3133.028564453125,3418.5,3432.85009765625,3370.050048828125,3378.0,1828332
532,2023-09-05,3142.97216796875,3429.35009765625,3447.0,3405.14990234375,3420.0,1501842
533,2023-09-06,3143.475830078125,3429.89990234375,3443.89990234375,3398.10009765625,3434.0,1314818
534,2023-09-07,3166.70947265625,3455.25,3460.0,3422.300048828125,3430.800048828125,1885092
535,2023-09-08,3154.4736328125,3441.89990234375,3465.0,3435.050048828125,3455.25,1518917
536,2023-09-11,3189.98779296875,3480.64990234375,3485.699951171875,3445.0,3462.0,1783604
537,2023-09-12,3281.77490234375,3580.800048828125,3589.89990234375,3483.0,3492.0,4476016
538,2023-09-13,3269.906494140625,3567.85009765625,3588.85009765625,3545.0,3571.10009765625,1754929
539,2023-09-14,3262.75732421875,3560.050048828125,3597.699951171875,3545.60009765625,3570.050048828125,2604721
540,2023-09-15,3297.813720703125,3598.300048828125,3607.35009765625,3562.449951171875,3567.85009765625,2952897
541,2023-09-18,3305.008056640625,3606.14990234375,3619.300048828125,3575.25,3580.050048828125,1395753
542,2023-09-20,3304.91650390625,3606.050048828125,3625.0,3580.0,3580.0,1649396
543,2023-09-21,3285.899169921875,3585.300048828125,3605.0,3528.0,3588.550048828125,2004073
544,2023-09-22,3302.717041015625,3603.64990234375,3633.75,3565.050048828125,3584.0,1989083
545,2023-09-25,3278.429931640625,3577.14990234375,3620.0,3558.64990234375,3602.5,1238778
546,2023-09-26,3286.265869140625,3585.699951171875,3594.949951171875,3536.0,3567.60009765625,1726062
547,2023-09-27,3289.5654296875,3589.300048828125,3614.0,3555.699951171875,3590.0,1541134
548,2023-09-28,3241.40380859375,3536.75,3602.800048828125,3527.35009765625,3600.0,1755753
549,2023-09-29,3233.93408203125,3528.60009765625,3568.449951171875,3505.550048828125,3537.199951171875,2243791
550,2023-10-03,3220.415771484375,3513.85009765625,3534.199951171875,3480.10009765625,3534.199951171875,1948148
551,2023-10-04,3242.31982421875,3537.75,3548.0,3477.300048828125,3486.300048828125,1788138
552,2023-10-05,3289.611328125,3589.35009765625,3624.0,3551.199951171875,3554.0,2990768
553,2023-10-06,3318.98486328125,3621.39990234375,3634.949951171875,3575.050048828125,3591.0,2075691
554,2023-10-09,3334.519287109375,3638.35009765625,3679.0,3631.0,3645.050048828125,4233074
555,2023-10-10,3325.8583984375,3628.89990234375,3648.0,3601.35009765625,3640.050048828125,1848148
556,2023-10-11,3308.445068359375,3609.89990234375,3650.0,3605.0,3650.0,2426417
557,2023-10-12,3246.71923828125,3542.550048828125,3588.64990234375,3538.10009765625,3575.0,4241281
558,2023-10-13,3272.656005859375,3570.85009765625,3577.0,3525.0,3530.0,2890357
559,2023-10-16,3229.763916015625,3524.050048828125,3574.64990234375,3519.10009765625,3566.0,1671104
560,2023-10-17,3214.18359375,3507.050048828125,3534.14990234375,3503.35009765625,3530.0,1672065
561,2023-10-18,3196.037353515625,3487.25,3522.699951171875,3484.0,3511.0,1408245
562,2023-10-19,3175.27099609375,3455.64990234375,3476.85009765625,3451.89990234375,3469.5,1514545
563,2023-10-20,3211.014404296875,3494.550048828125,3499.5,3444.050048828125,3450.39990234375,1481211
564,2023-10-23,3133.46240234375,3410.14990234375,3478.949951171875,3401.300048828125,3473.0,1106272
565,2023-10-25,3115.03955078125,3390.10009765625,3425.0,3377.199951171875,3390.5,1518537
566,2023-10-26,3066.017822265625,3336.75,3373.699951171875,3330.0,3368.050048828125,1984471
567,2023-10-27,3079.0654296875,3350.949951171875,3362.0,3337.0,3350.0,1108851
568,2023-10-30,3104.426513671875,3378.550048828125,3382.85009765625,3333.75,3350.0,910972
569,2023-10-31,3095.421630859375,3368.75,3399.0,3350.050048828125,3399.0,999811
570,2023-11-01,3060.41259765625,3330.64990234375,3371.60009765625,3311.0,3355.0,1563475
571,2023-11-02,3087.4736328125,3360.10009765625,3375.949951171875,3343.199951171875,3343.199951171875,1245384
572,2023-11-03,3079.02001953125,3350.89990234375,3387.89990234375,3344.300048828125,3382.0,1402598
573,2023-11-06,3105.988525390625,3380.25,3392.300048828125,3359.0,3375.0,1099852
574,2023-11-07,3096.98388671875,3370.449951171875,3404.14990234375,3366.0,3378.0,1191144
575,2023-11-08,3107.1826171875,3381.550048828125,3401.949951171875,3369.550048828125,3371.449951171875,992899
576,2023-11-09,3075.849853515625,3347.449951171875,3391.5,3342.050048828125,3390.10009765625,2112352
577,2023-11-10,3062.985595703125,3333.449951171875,3347.449951171875,3322.35009765625,3338.0,1338557
578,2023-11-13,3061.240234375,3331.550048828125,3356.0,3327.0,3356.0,1030990
579,2023-11-15,3128.087158203125,3404.300048828125,3413.0,3356.050048828125,3383.10009765625,2059802
580,2023-11-16,3214.047119140625,3497.85009765625,3529.35009765625,3414.199951171875,3430.050048828125,3951984
581,2023-11-17,3218.27392578125,3502.449951171875,3524.5,3492.550048828125,3497.85009765625,2021292
582,2023-11-20,3234.032470703125,3519.60009765625,3533.89990234375,3491.25,3491.25,1475621
583,2023-11-21,3225.394775390625,3510.199951171875,3539.050048828125,3501.0,3519.60009765625,1807236
584,2023-11-22,3243.726318359375,3530.14990234375,3532.64990234375,3481.10009765625,3500.0,1798051
