Unnamed: 0,Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,Daily_Return,Target
64,2021-10-18,3191.757568359375,3647.14990234375,3652.699951171875,3601.449951171875,3603.449951171875,3590107,3785.0599731445313,3749.667317588487,42.050643072463416,0.009885212768985241,False
65,2021-10-19,3180.380615234375,3634.14990234375,3690.10009765625,3625.199951171875,3669.0,3135441,3775.5924682617188,3738.66565899375,41.17494980462032,-0.0035644271137980077,False
66,2021-10-20,3158.240478515625,3608.85009765625,3630.0,3578.300048828125,3612.0,2933693,3762.8874755859374,3726.3022721997027,39.45300982555616,-0.0069616844014011026,False
67,2021-10-21,3091.42333984375,3532.5,3607.449951171875,3511.25,3604.10009765625,4871211,3746.40498046875,3707.844912942588,34.73241214572036,-0.021156350524460743,False
68,2021-10-22,3061.97509765625,3498.85009765625,3561.60009765625,3485.0,3560.0,2691670,3727.8849853515626,3687.9406448200793,32.865938830511354,-0.009525803918966735,False
69,2021-10-25,3056.8115234375,3492.949951171875,3514.550048828125,3450.0,3503.0,2595594,3708.96748046875,3669.3701025678693,32.53578841829979,-0.0016863101646815704,False
70,2021-10-26,3047.75390625,3482.60009765625,3529.0,3475.0,3494.5,3878763,3691.2499877929686,3651.582483052477,31.929863304729793,-0.002963069514395067,False
71,2021-10-27,3054.010986328125,3489.75,3511.25,3483.0,3483.0,2510813,3676.779992675781,3636.169865618908,32.860090346979916,0.0020530357041457226,False
72,2021-10-28,2994.413818359375,3421.64990234375,3518.0,3415.0,3518.0,2424942,3658.2674926757813,3615.7393929260356,28.8202647889305,-0.01951431983845553,False
73,2021-10-29,2973.49853515625,3397.75,3461.0,3385.949951171875,3400.050048828125,3960501,3639.377490234375,3594.9784983616514,27.540588422373517,-0.006984905827851939,False
74,2021-11-01,3042.328125,3476.39990234375,3487.0,3412.949951171875,3437.949951171875,2020718,3626.6874877929686,3583.6852987408993,37.39239776924108,0.02314764251158863,False
75,2021-11-02,3049.154541015625,3484.199951171875,3513.60009765625,3469.75,3494.0,3087414,3612.2324829101562,3574.210503734326,38.28852757324472,0.0022437144883320492,False
76,2021-11-03,3056.19873046875,3492.25,3519.89990234375,3466.050048828125,3504.199951171875,1537639,3595.17998046875,3566.404741473914,39.25489222084927,0.0023104439874115368,False
77,2021-11-04,3070.551025390625,3508.64990234375,3513.25,3505.0,3512.949951171875,328991,3580.06748046875,3560.9042806043744,41.272532902689,0.004696084857541694,False
78,2021-11-08,3065.38818359375,3502.75,3548.0,3481.199951171875,3548.0,2526082,3560.5599853515623,3555.365777689672,40.74817367853054,-0.001681530647959173,False
79,2021-11-09,3067.969482421875,3505.699951171875,3535.0,3496.0,3508.0,1782692,3539.0624877929686,3550.6356989736914,41.15076397845289,0.0008421814779457915,False
80,2021-11-10,3049.24169921875,3484.300048828125,3519.699951171875,3480.199951171875,3498.0,1516489,3528.9974853515623,3544.318018007447,39.07652337831464,-0.006104316582084102,False
81,2021-11-11,3052.654541015625,3488.199951171875,3510.050048828125,3436.0,3480.0,1284514,3520.7649780273437,3538.9734402135828,39.67330764664898,0.0011192785607145872,False
82,2021-11-12,3085.77880859375,3526.050048828125,3534.14990234375,3485.699951171875,3506.0,1747259,3514.307482910156,3537.7426410340154,45.2761369421346,0.010850896790917552,False
83,2021-11-15,3109.626220703125,3553.300048828125,3569.60009765625,3528.0,3528.0,1809157,3511.3999877929687,3539.2242989191686,48.95201160885466,0.00772819433151728,False
84,2021-11-16,3112.338623046875,3556.39990234375,3575.550048828125,3542.0,3569.0,2013204,3506.8624877929688,3540.8600706738907,49.368653347330486,0.0008723872099254404,False
85,2021-11-17,3082.146728515625,3521.89990234375,3562.85009765625,3506.39990234375,3550.60009765625,1632914,3501.2499877929686,3539.0543403567344,44.969539615618714,-0.009700821321377173,False
86,2021-11-18,3041.71533203125,3475.699951171875,3520.85009765625,3451.60009765625,3515.14990234375,2136598,3494.59248046875,3533.0205890057955,39.848762713009805,-0.013117905804514773,False
87,2021-11-22,3026.57568359375,3458.39990234375,3515.949951171875,3440.300048828125,3478.39990234375,3167936,3490.8874755859374,3525.9138569427437,38.0992221400526,-0.004977428739869283,False
88,2021-11-23,3031.695556640625,3464.25,3480.949951171875,3407.800048828125,3445.0,2153461,3489.157470703125,3520.0411086624827,39.073352169583714,0.001691561942355202,False
89,2021-11-24,3013.360595703125,3443.300048828125,3493.050048828125,3424.0,3472.199951171875,2161746,3486.6749755859373,3512.7324362973054,36.83763361183056,-0.006047470930756971,False
90,2021-11-25,3015.63623046875,3445.89990234375,3463.0,3434.050048828125,3443.89990234375,1849619,3484.8399658203125,3506.367433063633,37.31696626457466,0.0007550470417208022,False
91,2021-11-26,3016.467529296875,3446.85009765625,3490.0,3411.89990234375,3425.0,1941251,3482.694970703125,3500.6991154057873,37.50363949232578,0.00027574663786777975,False
92,2021-11-29,3064.732177734375,3502.0,3529.35009765625,3406.449951171875,3447.14990234375,2981745,3486.7124755859377,3500.823009176665,47.311312109185124,0.016000087262643126,False
93,2021-11-30,3088.4912109375,3529.14990234375,3563.75,3491.0,3491.0,5588446,3493.282470703125,3503.520808525911,51.35826800709107,0.007752684849728686,False
94,2021-12-01,3131.066650390625,3577.800048828125,3590.0,3535.0,3535.0,2102118,3498.3524780273438,3510.5950218880266,57.63733259183168,0.013785230956629535,False
95,2021-12-02,3188.0380859375,3642.89990234375,3648.0,3574.10009765625,3589.199951171875,3152938,3506.2874755859375,3523.195486693334,64.28174648250689,0.018195497967234964,False
96,2021-12-03,3185.894775390625,3640.449951171875,3665.949951171875,3630.85009765625,3646.449951171875,2486263,3513.697473144531,3534.362578548433,63.875704273471236,-0.0006725277217468628,False
97,2021-12-06,3094.8359375,3536.39990234375,3658.0,3522.0,3640.449951171875,1849642,3515.0849731445314,3534.556609386082,49.55816778128774,-0.028581645187741422,False
98,2021-12-07,3136.930419921875,3584.5,3598.0,3524.300048828125,3562.5,1484458,3519.172473144531,3539.3131227778836,54.6218635705438,0.013601430546463789,False
99,2021-12-08,3174.035888671875,3626.89990234375,3646.449951171875,3601.0,3601.0,1428660,3525.232470703125,3547.6547208317756,58.57002587041009,0.011828679688589805,False
100,2021-12-09,3152.02685546875,3601.75,3634.75,3566.0,3610.0,1567957,3531.1049682617186,3552.8066521811306,55.48620264813461,-0.006934269767825074,False
101,2021-12-10,3182.699951171875,3636.800048828125,3642.0,3575.10009765625,3585.0,1510718,3538.5349731445312,3560.806023290368,58.74618454079348,0.009731394135663152,False
102,2021-12-13,3158.939697265625,3609.64990234375,3662.0,3601.699951171875,3650.0,1883864,3542.7149658203125,3565.4578212954525,55.36386101509933,-0.00746539433563953,False
103,2021-12-14,3171.3232421875,3623.800048828125,3635.0,3576.699951171875,3605.0,1747007,3546.2399658203126,3571.014223917612,56.761140096748754,0.003920088337427741,False
104,2021-12-15,3124.54736328125,3570.35009765625,3623.0,3558.14990234375,3620.0,1603233,3546.9374755859376,3570.950973797482,50.349583517252476,-0.014749696575880322,False
105,2021-12-16,3134.392822265625,3581.60009765625,3608.449951171875,3570.0,3582.0,2072320,3549.9224853515625,3571.965176069746,51.58908083308835,0.0031509515011944877,False
106,2021-12-17,3136.79931640625,3584.35009765625,3651.35009765625,3573.699951171875,3602.5,4333992,3555.3549926757814,3573.144692411318,51.90515288660632,0.0007678132468780241,False
107,2021-12-20,3112.7763671875,3556.89990234375,3606.0,3510.14990234375,3589.0,2312310,3560.279992675781,3571.59756954774,48.50113304942357,-0.007658346580165065,False
108,2021-12-21,3157.759033203125,3608.300048828125,3641.199951171875,3566.39990234375,3582.64990234375,2340989,3567.4824951171877,3575.0930437649195,54.51621815897421,0.014450827376532471,False
109,2021-12-22,3177.405029296875,3630.75,3636.800048828125,3606.25,3624.0,1224328,3576.8549926757814,3580.3937062634986,56.88491291068963,0.006221752866468533,False
110,2021-12-23,3205.3662109375,3662.699951171875,3670.5,3630.0,3648.0,1792861,3587.6949951171873,3588.2323962547725,60.07183443263519,0.008799821296392007,False
111,2021-12-24,3212.542236328125,3670.89990234375,3705.0,3644.800048828125,3685.0,2209923,3598.8974853515624,3596.10549207277,60.87123417179511,0.002238772293988056,False
112,2021-12-27,3234.595458984375,3696.10009765625,3700.0,3653.10009765625,3671.0,1534135,3608.602490234375,3605.6287878426256,63.302846553809246,0.006864854935546116,False
113,2021-12-28,3243.74072265625,3706.550048828125,3725.0,3693.85009765625,3710.0,1456218,3617.4724975585937,3615.2403365079113,64.29376362365468,0.0028272911706317405,False
114,2021-12-29,3233.37060546875,3694.699951171875,3719.949951171875,3685.0,3692.25,1456923,3623.317492675781,3622.80791885686,62.24129785122874,-0.0031970693772221948,False
115,2021-12-30,3267.544921875,3733.75,3740.0,3680.0,3681.35009765625,1966475,3627.859997558594,3633.373831346683,66.08367664387103,0.010569207065309616,False
116,2021-12-31,3271.57080078125,3738.35009765625,3760.0,3731.300048828125,3742.800048828125,1207141,3632.7550048828125,3643.371570995213,66.51594291102526,0.0012320315115501579,False
117,2022-01-03,3341.055908203125,3817.75,3830.0,3745.0,3750.0,2346158,3646.822509765625,3659.9790404242403,72.92923126936368,0.021239290133240774,False
118,2022-01-04,3399.690185546875,3884.75,3889.14990234375,3811.699951171875,3831.10009765625,2488606,3661.835009765625,3681.3857984790743,76.94246999200247,0.017549603824241977,False
119,2022-01-05,3378.861572265625,3860.949951171875,3870.0,3812.39990234375,3865.0,1733031,3673.5375122070313,3698.487146354579,72.8130292932377,-0.006126532937286822,False
120,2022-01-06,3332.042724609375,3807.449951171875,3835.0,3772.0,3812.0,1810293,3683.822509765625,3708.864556337179,64.44070553883199,-0.013856693476112403,False
121,2022-01-07,3372.34228515625,3853.5,3864.89990234375,3796.39990234375,3820.0,2460591,3694.657507324219,3722.639360495543,67.86574903968275,0.012094722036714245,False
122,2022-01-10,3395.402099609375,3879.85009765625,3978.0,3861.0,3978.0,3937092,3708.167517089844,3737.6118116537054,69.66618159115795,0.006837964877708602,False
123,2022-01-11,3426.950927734375,3915.89990234375,3925.0,3856.0,3856.0,1906106,3722.772509765625,3754.591629814662,71.97927619269738,0.00929154575051161,False
124,2022-01-12,3377.943115234375,3859.89990234375,3929.0,3836.550048828125,3925.0,3203744,3737.25,3764.6209891031467,63.83595663224872,-0.014300671977463653,False
125,2022-01-13,3411.1982421875,3897.89990234375,3923.0,3857.0,3918.0,6684507,3753.064990234375,3777.314218935585,66.59750798955835,0.009844814881579289,False
126,2022-01-14,3472.677001953125,3968.14990234375,3977.0,3860.050048828125,3877.85009765625,3348123,3772.25498046875,3795.4890459268386,71.00548575804787,0.018022525400859912,False
127,2022-01-17,3517.30908203125,4019.14990234375,4043.0,3962.300048828125,3992.699951171875,3442604,3795.36748046875,3816.7900798713067,73.71718169480545,0.012852337047518647,False
128,2022-01-18,3492.3232421875,3990.60009765625,4041.699951171875,3980.0,4033.949951171875,2389041,3814.4824829101562,3833.3434148984443,69.78267391344954,-0.00710344360902071,False
129,2022-01-19,3431.877197265625,3914.64990234375,4012.0,3910.5,4012.0,3102539,3828.6774780273436,3841.0868898932354,60.527494923702584,-0.019032274207858357,False
130,2022-01-20,3354.641845703125,3826.550048828125,3920.0,3811.0,3910.0,6176776,3836.869982910156,3839.702428839415,51.92465554411681,-0.02250516794947066,False
131,2022-01-21,3360.734619140625,3833.5,3851.550048828125,3771.10009765625,3807.0,3112358,3844.9999877929686,3839.1117213308994,52.49823046406762,0.0018162446807676869,False
132,2022-01-24,3306.249755859375,3771.35009765625,3849.64990234375,3740.10009765625,3840.0,3258414,3848.762487792969,3832.6582333618853,47.08793733328751,-0.016212313119538302,False
133,2022-01-25,3304.97802734375,3769.89990234375,3809.39990234375,3722.199951171875,3769.5,3330501,3851.92998046875,3826.6812494553965,46.9663094088838,-0.00038452948544909216,False
134,2022-01-27,3199.20751953125,3649.25,3733.39990234375,3625.10009765625,3731.0,5718297,3849.6574829101564,3809.7830352215497,38.13982949886693,-0.032003476343958615,False
135,2022-01-28,3234.975830078125,3690.050048828125,3729.800048828125,3646.0,3646.0,3143862,3847.4724853515627,3798.379893660271,42.10242607198482,0.011180392910358217,False
136,2022-01-31,3275.47802734375,3736.25,3758.0,3721.39990234375,3749.0,2739393,3847.36748046875,3792.4627609307217,46.29740278186409,0.012520142155401759,False
137,2022-02-01,3331.935791015625,3800.64990234375,3808.0,3736.39990234375,3770.0,2105169,3846.5124755859374,3793.2424886843437,51.565484722613604,0.01723650782034114,False
138,2022-02-02,3380.635009765625,3856.199951171875,3864.0,3800.64990234375,3827.89990234375,1984212,3845.0849731445314,3799.23843749268,55.610510567996045,0.01461593418374818,False
139,2022-02-03,3352.93212890625,3824.60009765625,3882.5,3816.050048828125,3851.0,1960538,3843.26748046875,3801.653833698734,52.903819565182694,-0.008194557833035132,False
140,2022-02-04,3344.42822265625,3814.89990234375,3824.699951171875,3769.0,3815.300048828125,2307366,3843.6399780273437,3802.9153640458785,52.06606529842161,-0.0025362639399723053,False
141,2022-02-07,3312.956298828125,3779.0,3831.800048828125,3756.14990234375,3791.0,1919149,3839.9149780273438,3800.6377103272234,48.975044475551314,-0.009410444117208483,False
142,2022-02-08,3281.7900390625,3743.449951171875,3799.699951171875,3721.0,3791.550048828125,2946443,3833.094970703125,3795.191257074333,46.059005362108294,-0.009407263516307274,False
143,2022-02-09,3296.78125,3760.550048828125,3777.949951171875,3746.10009765625,3750.0,1638721,3825.3274780273437,3791.8920943842177,47.67294710349838,0.0045680048830081255,False
144,2022-02-10,3305.3720703125,3770.35009765625,3789.800048828125,3758.0,3789.800048828125,2112459,3820.849987792969,3789.840475648221,48.62172113124122,0.002606014732121187,False
145,2022-02-11,3239.271240234375,3694.949951171875,3752.5,3690.0,3752.5,3851488,3810.702490234375,3780.80328284095,42.27119546488867,-0.019998181742126753,False
146,2022-02-14,3273.286376953125,3733.75,3793.25,3710.0,3724.0,5951745,3798.9824951171877,3776.3220178084784,46.167631922134234,0.010500832038555563,False
147,2022-02-15,3346.970947265625,3817.800048828125,3835.0,3748.0,3786.0,3931683,3788.915002441406,3780.272306477016,53.49087696140611,0.02251089355959146,False
148,2022-02-16,3342.850341796875,3813.10009765625,3854.10009765625,3806.0,3844.0,3256906,3780.040002441406,3783.3987627798,53.056230119114325,-0.0012310626831589788,False
149,2022-02-17,3317.514892578125,3784.199951171875,3835.0,3779.0,3825.0,3134372,3773.5175048828123,3783.475066436188,50.34714269267349,-0.007579173308914333,False
150,2022-02-18,3326.01806640625,3793.89990234375,3815.949951171875,3757.60009765625,3769.0,3688883,3771.8849975585936,3784.467907951194,51.24693595206536,0.002563276596647901,False
151,2022-02-21,3260.7060546875,3719.39990234375,3827.800048828125,3705.550048828125,3810.0,7465922,3766.1799926757812,3778.270955036199,44.56685285360095,-0.019636785871439688,False
152,2022-02-22,3144.108154296875,3586.39990234375,3667.89990234375,3570.0,3650.0,5408531,3756.932482910156,3759.997521446442,35.63616395585261,-0.0357584566037632,False
153,2022-02-23,3124.295654296875,3563.800048828125,3622.89990234375,3555.64990234375,3611.0,2426203,3746.627490234375,3741.312047863745,34.37560822349403,-0.006301543088057637,False
154,2022-02-24,2982.142578125,3401.64990234375,3483.85009765625,3391.10009765625,3474.0,5039136,3734.2474853515623,3708.963272099936,26.996885745317655,-0.04549922674188589,False
155,2022-02-25,3086.55419921875,3520.75,3530.0,3462.0,3468.0,2549723,3725.7824829101564,3691.038198566609,37.592935640491426,0.03501245015666954,False
156,2022-02-28,3115.87939453125,3554.199951171875,3563.75,3455.89990234375,3490.0,3288942,3716.67998046875,3678.005984529015,40.21742767706299,0.00950080271870335,False
157,2022-03-02,3108.822021484375,3546.14990234375,3571.949951171875,3506.0,3552.5,2761341,3703.95498046875,3665.448262416133,39.78381137386557,-0.0022649397723025766,False
158,2022-03-03,3107.2880859375,3544.39990234375,3578.60009765625,3530.10009765625,3562.85009765625,1928039,3688.3649780273436,3653.9198471711443,39.683643818803375,-0.0004934929566410284,False
159,2022-03-04,3089.710693359375,3524.35009765625,3561.199951171875,3487.050048828125,3501.5,2370257,3673.3524780273438,3641.5798710268687,38.4879973612201,-0.005656755795033774,False
160,2022-03-07,3055.125732421875,3484.89990234375,3548.0,3431.550048828125,3450.0,3054130,3656.8524780273438,3626.657969247524,36.17825995290673,-0.011193608529054822,False
161,2022-03-08,3155.98779296875,3599.949951171875,3609.0,3460.0,3460.0,3300992,3647.8999755859377,3624.1143484784147,46.2995829720001,0.033013874731595116,False
162,2022-03-09,3184.610595703125,3632.60009765625,3654.0,3597.050048828125,3605.0,2719654,3642.3574829101562,3624.92251506678,48.781997432635904,0.009069611224385543,False
163,2022-03-10,3174.397216796875,3620.949951171875,3684.0,3615.0,3684.0,2005441,3635.377478027344,3624.544175648218,47.93058440004323,-0.003207109555464549,False
164,2022-03-11,3155.2861328125,3599.14990234375,3639.85009765625,3592.85009765625,3603.25,1623423,3626.8174682617187,3622.125673428745,46.302068977134844,-0.0060205330430125326,False
165,2022-03-14,3193.7275390625,3643.0,3648.35009765625,3580.0,3580.0,1765688,3624.219970703125,3624.113704530769,49.98329127415032,0.012183459662987284,False
166,2022-03-15,3150.683837890625,3593.89990234375,3659.0,3585.39990234375,3659.0,3651133,3617.2274658203123,3621.236199560577,46.16682869486777,-0.013477929633886943,False
167,2022-03-16,3205.0361328125,3655.89990234375,3668.0,3616.25,3640.5,3090475,3609.132458496094,3624.537504587546,51.230637019622854,0.017251454321130844,False
168,2022-03-17,3219.808837890625,3672.75,3710.0,3660.300048828125,3696.60009765625,3600452,3602.114953613281,3629.1291708173035,52.5373338573362,0.004609015045911935,False
169,2022-03-21,3179.43798828125,3626.699951171875,3713.949951171875,3615.0,3696.0,2413831,3594.239953613281,3628.897816565358,48.69721851369375,-0.012538302042917393,False
170,2022-03-22,3244.531005859375,3700.949951171875,3711.0,3625.0,3640.0,2907611,3589.5924560546873,3635.759924623121,54.475190396409,0.020473157691473176,False
171,2022-03-23,3254.569091796875,3712.39990234375,3729.800048828125,3690.0,3708.0,1596195,3589.2424560546874,3643.058970120324,55.311037126924255,0.0030937870878933182,False
172,2022-03-24,3287.401123046875,3749.85009765625,3758.199951171875,3695.0,3700.0,1879046,3597.4149658203123,3653.2295536951738,58.025589652677326,0.010087866689377112,False
173,2022-03-25,3250.229736328125,3707.449951171875,3779.5,3672.0,3759.89990234375,1690133,3604.5974609375,3658.393401073907,54.02442794341425,-0.011307157721018313,False
174,2022-03-28,3250.448974609375,3707.699951171875,3713.0,3661.199951171875,3695.0,1760990,3619.8999633789062,3663.0892629879995,54.04454946897759,6.743179362977969e-05,False
175,2022-03-29,3248.388916015625,3705.35009765625,3722.0,3691.0,3694.75,2689063,3629.1299682617187,3667.1141043849757,53.80617958518056,-0.0006337766126092159,False
176,2022-03-30,3271.357666015625,3731.550048828125,3738.0,3706.199951171875,3738.0,1583455,3637.9974731445313,3673.250860998609,56.12953726477441,0.007070843639970015,False
177,2022-03-31,3278.72216796875,3739.949951171875,3754.64990234375,3720.199951171875,3740.0,2168110,3647.6874755859376,3679.6031553008247,56.878371658699606,0.002251049090548296,False
178,2022-04-01,3295.203125,3758.75,3763.0,3728.050048828125,3748.0,1387014,3658.40498046875,3687.140950034079,58.58236648769469,0.005026818292644286,False
179,2022-04-04,3305.3720703125,3770.35009765625,3780.0,3737.10009765625,3762.0,1472994,3670.70498046875,3695.06563076,59.642081842643485,0.003086158338875933,False
180,2022-04-05,3344.34130859375,3814.800048828125,3835.60009765625,3772.0,3772.0,2314947,3687.199987792969,3706.4689086712506,63.4962908976445,0.011789343169883892,False
181,2022-04-06,3292.222412109375,3755.35009765625,3809.300048828125,3731.14990234375,3809.300048828125,2051729,3694.9699951171874,3711.124260003155,55.818293440242805,-0.015584028103946768,False
182,2022-04-07,3229.80322265625,3684.14990234375,3745.5,3679.0,3745.5,2494829,3697.5474853515625,3708.5552735594024,48.28738061355207,-0.01895966912830227,False
183,2022-04-08,3231.117919921875,3685.64990234375,3705.0,3642.5,3690.0,2296773,3700.7824829101564,3706.373809634102,48.445190790749976,0.00040714955682052967,False
